"","x"
"75656","SOCS2; MDK"
"75657","SOCS2; MMP11"
"75658","SOCS3; ACVRL1"
"75659","SOCS3; CSNK1D"
"75660","SOCS3; CYB5A"
"75661","SOCS3; ITGA6"
"75662","SOCS3; LCN2"
"75663","SOCS3; MAP3K14"
"75664","SOCS3; MAPT"
"75665","SOCS3; OMG"
"75666","SOCS3; PRKCG"
"75667","SOCS3; RBL2"
"75668","SOCS3; SNTB2"
"75669","SOCS3; TMOD1"
"75670","SOCS3; UQCRC1"
"75671","SOCS5; BMP6"
"75672","SOCS5; C7"
"75673","SOCS5; CDKN3"
"75674","SOCS5; CFTR"
"75675","SOCS5; CR1"
"75676","SOCS5; ECM1"
"75677","SOCS5; EGF"
"75678","SOCS5; INPP5B"
"75679","SOCS5; PIGH"
"75680","SOCS5; POP1"
"75681","SOCS5; PPP2R1A"
"75682","SOCS5; PRPF31"
"75683","SOCS5; RARA"
"75684","SOCS5; RING1"
"75685","SOCS5; RPN1"
"75686","SOCS5; RRP1B"
"75687","SOCS5; SYNCRIP"
"75688","SOCS5; TRIM28"
"75689","SOCS5; VAV2"
"75690","SOCS5; XPO1"
"75691","SOD3; CCNE2"
"75692","SOD3; E2F1"
"75693","SOD3; EPHA3"
"75694","SOD3; FGF3"
"75695","SOD3; HIST1H3H"
"75696","SOD3; NCAPH"
"75697","SOD3; NHLH2"
"75698","SOD3; PLK4"
"75699","SOD3; PTPRK"
"75700","SOD3; RPS16"
"75701","SOD3; SLC26A2"
"75702","SOD3; TCEB1"
"75703","SON; CLEC3B"
"75704","SON; CXCL14"
"75705","SON; FGFR1"
"75706","SON; PRKDC"
"75707","SON; RFC1"
"75708","SON; RING1"
"75709","SON; RPS16"
"75710","SON; TRAIP"
"75711","SON; XPO1"
"75712","SORBS1; ABR"
"75713","SORBS1; ALDOA"
"75714","SORBS1; ARRB2"
"75715","SORBS1; BASP1"
"75716","SORBS1; BMPR1A"
"75717","SORBS1; CDC7"
"75718","SORBS1; CFTR"
"75719","SORBS1; CLK3"
"75720","SORBS1; CUL4B"
"75721","SORBS1; EDC4"
"75722","SORBS1; EYA1"
"75723","SORBS1; GABBR1"
"75724","SORBS1; GNAI1"
"75725","SORBS1; ITGA5"
"75726","SORBS1; KLF4"
"75727","SORBS1; LMOD1"
"75728","SORBS1; MARCKS"
"75729","SORBS1; MCRS1"
"75730","SORBS1; MYH9"
"75731","SORBS1; NCK1"
"75732","SORBS1; NR1H3"
"75733","SORBS1; NUTF2"
"75734","SORBS1; PPP2R1A"
"75735","SORBS1; PSME3"
"75736","SORBS1; RARA"
"75737","SORBS1; RHOC"
"75738","SORBS1; RRP9"
"75739","SORBS1; SOX2"
"75740","SORBS1; SPI1"
"75741","SORBS1; SPTAN1"
"75742","SORBS1; SQSTM1"
"75743","SORBS1; TRIM28"
"75744","SORBS1; TRIP12"
"75745","SORBS1; USP5"
"75746","SORBS1; YME1L1"
"75747","SORBS1; ZFP36L2"
"75748","SORBS1; ZFX"
"75749","SORBS3; ADRB2"
"75750","SORBS3; AMACR"
"75751","SORBS3; ARHGDIA"
"75752","SORBS3; ARHGDIG"
"75753","SORBS3; ATP2B2"
"75754","SORBS3; ATP6V0D1"
"75755","SORBS3; CBR3"
"75756","SORBS3; CDH1"
"75757","SORBS3; CDK6"
"75758","SORBS3; CEP57"
"75759","SORBS3; CIZ1"
"75760","SORBS3; CKS1B"
"75761","SORBS3; CNBP"
"75762","SORBS3; CPA3"
"75763","SORBS3; CSTF1"
"75764","SORBS3; CTHRC1"
"75765","SORBS3; CXCL13"
"75766","SORBS3; CYBRD1"
"75767","SORBS3; DDX42"
"75768","SORBS3; DHCR24"
"75769","SORBS3; DOM3Z"
"75770","SORBS3; DTNA"
"75771","SORBS3; ECHS1"
"75772","SORBS3; EDIL3"
"75773","SORBS3; EFNB3"
"75774","SORBS3; EHMT2"
"75775","SORBS3; FGFR2"
"75776","SORBS3; GAB2"
"75777","SORBS3; GAPDH"
"75778","SORBS3; GNB1"
"75779","SORBS3; HAS2"
"75780","SORBS3; HIST1H2AG"
"75781","SORBS3; HSP90B1"
"75782","SORBS3; INHBA"
"75783","SORBS3; IRS1"
"75784","SORBS3; ITGA9"
"75785","SORBS3; LIG3"
"75786","SORBS3; MAPK11"
"75787","SORBS3; MATR3"
"75788","SORBS3; MAX"
"75789","SORBS3; MCFD2"
"75790","SORBS3; MIB1"
"75791","SORBS3; MLH1"
"75792","SORBS3; MMP2"
"75793","SORBS3; MYT1"
"75794","SORBS3; NAB2"
"75795","SORBS3; NDRG1"
"75796","SORBS3; NME1"
"75797","SORBS3; NR3C2"
"75798","SORBS3; NUP155"
"75799","SORBS3; PDE2A"
"75800","SORBS3; PGGT1B"
"75801","SORBS3; PIR"
"75802","SORBS3; PLCG1"
"75803","SORBS3; PLCL1"
"75804","SORBS3; PPARD"
"75805","SORBS3; PPAT"
"75806","SORBS3; PPP2R5A"
"75807","SORBS3; PPP2R5C"
"75808","SORBS3; PPP2R5D"
"75809","SORBS3; PSD3"
"75810","SORBS3; PTK2B"
"75811","SORBS3; RAB2A"
"75812","SORBS3; RAI14"
"75813","SORBS3; RBL1"
"75814","SORBS3; RHOBTB3"
"75815","SORBS3; RHOG"
"75816","SORBS3; RPN1"
"75817","SORBS3; RUNX1T1"
"75818","SORBS3; SART3"
"75819","SORBS3; SLC1A6"
"75820","SORBS3; SLC29A1"
"75821","SORBS3; SLC39A6"
"75822","SORBS3; SMARCA2"
"75823","SORBS3; SOCS5"
"75824","SORBS3; SPOP"
"75825","SORBS3; SRPX"
"75826","SORBS3; SUB1"
"75827","SORBS3; TF"
"75828","SORBS3; TGIF1"
"75829","SORBS3; TH"
"75830","SORBS3; THBS2"
"75831","SORBS3; TUBG1"
"75832","SORBS3; UBN1"
"75833","SORBS3; VRK1"
"75834","SORBS3; ZNF22"
"75835","SORD; AQP9"
"75836","SORD; CCBL1"
"75837","SORD; DPT"
"75838","SORD; GNG10"
"75839","SORD; KCNN2"
"75840","SORD; MAPRE1"
"75841","SORD; OASL"
"75842","SORD; PDPK1"
"75843","SORD; RHOC"
"75844","SORD; RPS16"
"75845","SORD; TRIM27"
"75846","SORD; VCAN"
"75847","SORT1; C8A"
"75848","SORT1; CPT1A"
"75849","SORT1; CSN3"
"75850","SORT1; CSNK1D"
"75851","SORT1; DPP6"
"75852","SORT1; FMO2"
"75853","SORT1; GNAS"
"75854","SORT1; ITGA5"
"75855","SORT1; KATNB1"
"75856","SORT1; KL"
"75857","SORT1; LTBP2"
"75858","SORT1; NOL7"
"75859","SORT1; NOTCH3"
"75860","SORT1; SLC7A11"
"75861","SOS1; ABCC1"
"75862","SOS1; ABI2"
"75863","SOS1; ACSL1"
"75864","SOS1; ALDH7A1"
"75865","SOS1; ANP32A"
"75866","SOS1; APLP2"
"75867","SOS1; ARF6"
"75868","SOS1; ATF3"
"75869","SOS1; ATP2A3"
"75870","SOS1; ATP2B2"
"75871","SOS1; CBR3"
"75872","SOS1; CBX3"
"75873","SOS1; CDC6"
"75874","SOS1; CIZ1"
"75875","SOS1; COL4A1"
"75876","SOS1; CPZ"
"75877","SOS1; CTSA"
"75878","SOS1; CXCL14"
"75879","SOS1; DARS"
"75880","SOS1; DBN1"
"75881","SOS1; DCTN1"
"75882","SOS1; DDX42"
"75883","SOS1; DES"
"75884","SOS1; DHCR24"
"75885","SOS1; DNMT1"
"75886","SOS1; DPT"
"75887","SOS1; DRAP1"
"75888","SOS1; ECHS1"
"75889","SOS1; EGR2"
"75890","SOS1; FAM32A"
"75891","SOS1; GABRB3"
"75892","SOS1; GINS1"
"75893","SOS1; GTF2A2"
"75894","SOS1; HDLBP"
"75895","SOS1; HIST2H2AA3"
"75896","SOS1; HNF4A"
"75897","SOS1; HSPG2"
"75898","SOS1; ICAM4"
"75899","SOS1; IFNAR1"
"75900","SOS1; IL1RL1"
"75901","SOS1; INSL4"
"75902","SOS1; IRAK1"
"75903","SOS1; ITGA5"
"75904","SOS1; KARS"
"75905","SOS1; MAPK8IP2"
"75906","SOS1; MYO1C"
"75907","SOS1; NDRG2"
"75908","SOS1; NDUFS8"
"75909","SOS1; NFYA"
"75910","SOS1; NGFR"
"75911","SOS1; NMT1"
"75912","SOS1; NUMA1"
"75913","SOS1; P4HA2"
"75914","SOS1; PAICS"
"75915","SOS1; PDGFRA"
"75916","SOS1; PDIA6"
"75917","SOS1; PDLIM7"
"75918","SOS1; PFN1"
"75919","SOS1; PKD1"
"75920","SOS1; PKIA"
"75921","SOS1; PPM1A"
"75922","SOS1; PPP1R10"
"75923","SOS1; PPP5C"
"75924","SOS1; PROCR"
"75925","SOS1; PSMD2"
"75926","SOS1; PTGIR"
"75927","SOS1; PTPRS"
"75928","SOS1; PYGL"
"75929","SOS1; RALA"
"75930","SOS1; RBM14"
"75931","SOS1; RBPJ"
"75932","SOS1; RHOD"
"75933","SOS1; RNPEP"
"75934","SOS1; RPL8"
"75935","SOS1; RPS6KB1"
"75936","SOS1; RPS9"
"75937","SOS1; RRAD"
"75938","SOS1; SEC61A1"
"75939","SOS1; SEC61B"
"75940","SOS1; SGCD"
"75941","SOS1; SLC4A4"
"75942","SOS1; SMAD2"
"75943","SOS1; SMARCC1"
"75944","SOS1; SNX7"
"75945","SOS1; SPRY2"
"75946","SOS1; SRPK1"
"75947","SOS1; SSB"
"75948","SOS1; STAG2"
"75949","SOS1; SYT7"
"75950","SOS1; TAF15"
"75951","SOS1; TIAL1"
"75952","SOS1; TOB1"
"75953","SOS1; TPR"
"75954","SOS1; TRAF4"
"75955","SOS1; UCHL3"
"75956","SOS1; UGDH"
"75957","SOS1; VAV2"
"75958","SOS1; VDAC1"
"75959","SOX11; AAMP"
"75960","SOX11; ARHGDIG"
"75961","SOX11; ARNTL"
"75962","SOX11; BPTF"
"75963","SOX11; CDH19"
"75964","SOX11; CELSR2"
"75965","SOX11; CHMP2A"
"75966","SOX11; CNN3"
"75967","SOX11; CYB5A"
"75968","SOX11; DMWD"
"75969","SOX11; DRG2"
"75970","SOX11; ECM1"
"75971","SOX11; ESPL1"
"75972","SOX11; EXOC7"
"75973","SOX11; FOXM1"
"75974","SOX11; GALE"
"75975","SOX11; GHR"
"75976","SOX11; HYOU1"
"75977","SOX11; KL"
"75978","SOX11; KRT86"
"75979","SOX11; LSS"
"75980","SOX11; MAP2"
"75981","SOX11; MAP3K14"
"75982","SOX11; MARCKSL1"
"75983","SOX11; MYO1C"
"75984","SOX11; OPTN"
"75985","SOX11; PAICS"
"75986","SOX11; PFKFB3"
"75987","SOX11; PLK4"
"75988","SOX11; POU2F1"
"75989","SOX11; PRAF2"
"75990","SOX11; PRKAR2B"
"75991","SOX11; PRKDC"
"75992","SOX11; RHOC"
"75993","SOX11; RIT2"
"75994","SOX11; RUVBL2"
"75995","SOX11; SERPINI1"
"75996","SOX11; SGCB"
"75997","SOX11; SIVA1"
"75998","SOX11; SLC29A2"
"75999","SOX11; SND1"
"76000","SOX11; SNTB2"
"76001","SOX11; STK10"
"76002","SOX11; TXN2"
"76003","SOX2; ACTG2"
"76004","SOX2; AKR1B10"
"76005","SOX2; ARFRP1"
"76006","SOX2; C6orf106"
"76007","SOX2; CCL20"
"76008","SOX2; CXCL12"
"76009","SOX2; CYC1"
"76010","SOX2; DBH"
"76011","SOX2; EIF4G1"
"76012","SOX2; FGFR4"
"76013","SOX2; GSK3B"
"76014","SOX2; HIST1H2BK"
"76015","SOX2; HSPA5"
"76016","SOX2; LIFR"
"76017","SOX2; NCSTN"
"76018","SOX2; NUP62"
"76019","SOX2; OCRL"
"76020","SOX2; PCDH17"
"76021","SOX2; PCYT2"
"76022","SOX2; PPIB"
"76023","SOX2; QSOX1"
"76024","SOX2; RAB5B"
"76025","SOX2; RPN2"
"76026","SOX2; SBF1"
"76027","SOX2; SCAMP3"
"76028","SOX2; SLC29A1"
"76029","SOX2; STEAP1"
"76030","SOX2; THBS3"
"76031","SOX2; TOMM20"
"76032","SOX2; TP53BP2"
"76033","SOX2; TPR"
"76034","SOX2; UBN1"
"76035","SOX2; VARS"
"76036","SOX3; ACCN2"
"76037","SOX3; ATP5G2"
"76038","SOX3; CKAP5"
"76039","SOX3; EPHA3"
"76040","SOX3; MIB1"
"76041","SOX3; MMP11"
"76042","SOX3; NCAPH"
"76043","SOX3; NOL7"
"76044","SOX3; PMCH"
"76045","SOX3; PRPSAP1"
"76046","SOX3; PUM1"
"76047","SOX3; RAB22A"
"76048","SOX3; SLC5A1"
"76049","SOX3; SSTR5"
"76050","SOX3; THBS4"
"76051","SOX3; UGDH"
"76052","SOX3; WNT5A"
"76053","SOX4; ABCA5"
"76054","SOX4; ABCB6"
"76055","SOX4; ACTG2"
"76056","SOX4; ARAF"
"76057","SOX4; ARPC1B"
"76058","SOX4; ATP6V0E1"
"76059","SOX4; BIN1"
"76060","SOX4; BTF3"
"76061","SOX4; C9"
"76062","SOX4; CAMK1"
"76063","SOX4; CAPZA2"
"76064","SOX4; CD2"
"76065","SOX4; CDH13"
"76066","SOX4; COASY"
"76067","SOX4; COX8A"
"76068","SOX4; CTNNB1"
"76069","SOX4; DDX23"
"76070","SOX4; DUSP3"
"76071","SOX4; EFNA1"
"76072","SOX4; EFNA3"
"76073","SOX4; EGFR"
"76074","SOX4; EPHB6"
"76075","SOX4; EPHX1"
"76076","SOX4; EPO"
"76077","SOX4; F12"
"76078","SOX4; FADD"
"76079","SOX4; FAM32A"
"76080","SOX4; FBL"
"76081","SOX4; FEZ2"
"76082","SOX4; FGFR4"
"76083","SOX4; GALNT1"
"76084","SOX4; GGH"
"76085","SOX4; GREM1"
"76086","SOX4; GSPT1"
"76087","SOX4; HADH"
"76088","SOX4; HBB"
"76089","SOX4; HEBP2"
"76090","SOX4; HGF"
"76091","SOX4; HSPA2"
"76092","SOX4; HSPE1"
"76093","SOX4; ICT1"
"76094","SOX4; IGFALS"
"76095","SOX4; IL1R2"
"76096","SOX4; ISG20L2"
"76097","SOX4; KIAA0664"
"76098","SOX4; LAPTM4B"
"76099","SOX4; LDOC1"
"76100","SOX4; LEF1"
"76101","SOX4; LIFR"
"76102","SOX4; LMTK2"
"76103","SOX4; MCF2L"
"76104","SOX4; MYL5"
"76105","SOX4; NDUFA1"
"76106","SOX4; NDUFA7"
"76107","SOX4; PCYT2"
"76108","SOX4; PLAU"
"76109","SOX4; POLR1C"
"76110","SOX4; PON2"
"76111","SOX4; PPARG"
"76112","SOX4; PPP3CB"
"76113","SOX4; PRKAR2A"
"76114","SOX4; PSME4"
"76115","SOX4; PTGER2"
"76116","SOX4; PTPRK"
"76117","SOX4; RAB5B"
"76118","SOX4; RBBP4"
"76119","SOX4; RBBP7"
"76120","SOX4; RBCK1"
"76121","SOX4; RDX"
"76122","SOX4; RHO"
"76123","SOX4; SCCPDH"
"76124","SOX4; SCUBE2"
"76125","SOX4; SEC61B"
"76126","SOX4; SERPINA3"
"76127","SOX4; SLC25A1"
"76128","SOX4; SLC25A3"
"76129","SOX4; SLC43A1"
"76130","SOX4; SNX17"
"76131","SOX4; SNX27"
"76132","SOX4; SOX2"
"76133","SOX4; SSBP1"
"76134","SOX4; TBCB"
"76135","SOX4; TFE3"
"76136","SOX4; TGFA"
"76137","SOX4; THRB"
"76138","SOX4; TLK1"
"76139","SOX4; TMEM47"
"76140","SOX4; TOMM70A"
"76141","SOX4; TPSD1"
"76142","SOX4; TRPV6"
"76143","SOX4; TSC22D3"
"76144","SOX4; VAMP1"
"76145","SOX4; VDR"
"76146","SOX4; WSB2"
"76147","SOX4; XRCC6"
"76148","SOX4; ZFP36L2"
"76149","SOX5; AKAP10"
"76150","SOX5; ARHGDIG"
"76151","SOX5; ARRB2"
"76152","SOX5; BAIAP3"
"76153","SOX5; BCAR3"
"76154","SOX5; BMP5"
"76155","SOX5; CDK5R1"
"76156","SOX5; CHERP"
"76157","SOX5; CHSY1"
"76158","SOX5; CSK"
"76159","SOX5; EYA1"
"76160","SOX5; FECH"
"76161","SOX5; FGF3"
"76162","SOX5; GABRB3"
"76163","SOX5; GOLGA4"
"76164","SOX5; INPP5A"
"76165","SOX5; ITPKA"
"76166","SOX5; MAP2"
"76167","SOX5; MAP2K1"
"76168","SOX5; MAP3K14"
"76169","SOX5; MDK"
"76170","SOX5; MME"
"76171","SOX5; MTMR3"
"76172","SOX5; NPY1R"
"76173","SOX5; NRF1"
"76174","SOX5; PLP1"
"76175","SOX5; PRPF31"
"76176","SOX5; PSMD1"
"76177","SOX5; RAB40B"
"76178","SOX5; RIT2"
"76179","SOX5; RNPS1"
"76180","SOX5; SKP2"
"76181","SOX5; SLC35A3"
"76182","SOX5; TCEB1"
"76183","SOX5; TSC2"
"76184","SOX5; ZIC2"
"76185","SOX9; ABCD2"
"76186","SOX9; ACLY"
"76187","SOX9; ACTB"
"76188","SOX9; AGPS"
"76189","SOX9; ALG8"
"76190","SOX9; APOC2"
"76191","SOX9; ARF4"
"76192","SOX9; ASPA"
"76193","SOX9; ATOX1"
"76194","SOX9; ATP1B2"
"76195","SOX9; ATP5G2"
"76196","SOX9; AUH"
"76197","SOX9; AVPR2"
"76198","SOX9; BCAP31"
"76199","SOX9; BCL2"
"76200","SOX9; BGN"
"76201","SOX9; BRAF"
"76202","SOX9; BUB1B"
"76203","SOX9; C1orf9"
"76204","SOX9; CACNG1"
"76205","SOX9; CAPZA1"
"76206","SOX9; CBL"
"76207","SOX9; CCND1"
"76208","SOX9; CDYL"
"76209","SOX9; CEP57"
"76210","SOX9; CFTR"
"76211","SOX9; CHD8"
"76212","SOX9; CIB2"
"76213","SOX9; CNN3"
"76214","SOX9; CRISP2"
"76215","SOX9; CSDC2"
"76216","SOX9; CSE1L"
"76217","SOX9; CSNK1G2"
"76218","SOX9; CSNK2B"
"76219","SOX9; CTSA"
"76220","SOX9; CXCL13"
"76221","SOX9; DHPS"
"76222","SOX9; DLX4"
"76223","SOX9; DNMT1"
"76224","SOX9; DNTT"
"76225","SOX9; DPF1"
"76226","SOX9; DRD4"
"76227","SOX9; DTNB"
"76228","SOX9; DUSP4"
"76229","SOX9; E2F1"
"76230","SOX9; E2F3"
"76231","SOX9; ECM1"
"76232","SOX9; EIF2S3"
"76233","SOX9; F3"
"76234","SOX9; FADS3"
"76235","SOX9; FAM32A"
"76236","SOX9; FBLN5"
"76237","SOX9; FBN2"
"76238","SOX9; FDPS"
"76239","SOX9; FUT7"
"76240","SOX9; GALE"
"76241","SOX9; GMFG"
"76242","SOX9; GOT1"
"76243","SOX9; GP1BB"
"76244","SOX9; GPR12"
"76245","SOX9; GPR125"
"76246","SOX9; GSTM5"
"76247","SOX9; GTF3C1"
"76248","SOX9; HIVEP1"
"76249","SOX9; HSPA4"
"76250","SOX9; HTATIP2"
"76251","SOX9; HYOU1"
"76252","SOX9; IARS2"
"76253","SOX9; IBSP"
"76254","SOX9; IL1RAP"
"76255","SOX9; IPPK"
"76256","SOX9; ISL1"
"76257","SOX9; ITGA4"
"76258","SOX9; ITPKA"
"76259","SOX9; KDELR1"
"76260","SOX9; KLHL21"
"76261","SOX9; KRT76"
"76262","SOX9; KRT83"
"76263","SOX9; LCAT"
"76264","SOX9; LSP1"
"76265","SOX9; MAFF"
"76266","SOX9; MAP1B"
"76267","SOX9; MAP2K6"
"76268","SOX9; MARCKS"
"76269","SOX9; MCAT"
"76270","SOX9; MCM5"
"76271","SOX9; MPP3"
"76272","SOX9; NCKAP1"
"76273","SOX9; NDRG2"
"76274","SOX9; NEBL"
"76275","SOX9; NTNG1"
"76276","SOX9; NUTF2"
"76277","SOX9; P4HA2"
"76278","SOX9; PBX3"
"76279","SOX9; PCNA"
"76280","SOX9; PDE1A"
"76281","SOX9; PDE2A"
"76282","SOX9; PLCG1"
"76283","SOX9; POLA2"
"76284","SOX9; POU2F1"
"76285","SOX9; PPP1R7"
"76286","SOX9; PPP6C"
"76287","SOX9; PRAF2"
"76288","SOX9; PRDM2"
"76289","SOX9; PRKAG1"
"76290","SOX9; PRKCZ"
"76291","SOX9; PRPF31"
"76292","SOX9; PRR3"
"76293","SOX9; PSMC2"
"76294","SOX9; PSMD8"
"76295","SOX9; PSME3"
"76296","SOX9; PTGER1"
"76297","SOX9; PTPN11"
"76298","SOX9; RBM3"
"76299","SOX9; RBMS3"
"76300","SOX9; RGL2"
"76301","SOX9; RHOC"
"76302","SOX9; RIPK1"
"76303","SOX9; RPA3"
"76304","SOX9; RPS6KB1"
"76305","SOX9; SHC1"
"76306","SOX9; SKAP2"
"76307","SOX9; SLC18A3"
"76308","SOX9; SLC4A4"
"76309","SOX9; SLC8A1"
"76310","SOX9; SLURP1"
"76311","SOX9; SMARCA1"
"76312","SOX9; SMG7"
"76313","SOX9; SMYD5"
"76314","SOX9; SOS1"
"76315","SOX9; SPINK1"
"76316","SOX9; SPINT2"
"76317","SOX9; SPTAN1"
"76318","SOX9; SRM"
"76319","SOX9; STK3"
"76320","SOX9; STMN1"
"76321","SOX9; STMN2"
"76322","SOX9; TCF15"
"76323","SOX9; TCF21"
"76324","SOX9; TESC"
"76325","SOX9; THRA"
"76326","SOX9; TIMP1"
"76327","SOX9; TNFRSF12A"
"76328","SOX9; TRIP12"
"76329","SOX9; UFM1"
"76330","SOX9; UQCRC2"
"76331","SOX9; VIL1"
"76332","SOX9; WIPI1"
"76333","SOX9; YME1L1"
"76334","SP1; ACAA2"
"76335","SP1; ALG3"
"76336","SP1; ATP6AP1"
"76337","SP1; BRPF1"
"76338","SP1; CADM1"
"76339","SP1; CCL21"
"76340","SP1; CCT3"
"76341","SP1; CD81"
"76342","SP1; CDS1"
"76343","SP1; CPD"
"76344","SP1; CSRP2"
"76345","SP1; CTR9"
"76346","SP1; CYP17A1"
"76347","SP1; DOCK4"
"76348","SP1; EIF1AX"
"76349","SP1; FAM114A1"
"76350","SP1; FBLN5"
"76351","SP1; FGFR2"
"76352","SP1; FPGS"
"76353","SP1; GABRA2"
"76354","SP1; GATA6"
"76355","SP1; GMFB"
"76356","SP1; GNB2L1"
"76357","SP1; ID1"
"76358","SP1; IDH3B"
"76359","SP1; KATNB1"
"76360","SP1; KIAA0196"
"76361","SP1; KL"
"76362","SP1; LEF1"
"76363","SP1; MMD"
"76364","SP1; MSX2"
"76365","SP1; NFE2L1"
"76366","SP1; OGDH"
"76367","SP1; OGT"
"76368","SP1; PDIA6"
"76369","SP1; PDZK1"
"76370","SP1; POSTN"
"76371","SP1; PRKAR2B"
"76372","SP1; PTGDS"
"76373","SP1; PTGS2"
"76374","SP1; PTPN12"
"76375","SP1; RAB22A"
"76376","SP1; RBBP7"
"76377","SP1; RIMS3"
"76378","SP1; SEC23A"
"76379","SP1; SEC61G"
"76380","SP1; SLC33A1"
"76381","SP1; SLC35B1"
"76382","SP1; SLC39A7"
"76383","SP1; SOCS1"
"76384","SP1; STAU1"
"76385","SP1; SUMO3"
"76386","SP1; TIMP1"
"76387","SP1; TMPO"
"76388","SP1; TNPO3"
"76389","SP1; UCHL3"
"76390","SP1; UCHL5"
"76391","SP1; WDR67"
"76392","SP1; ZC3H11A"
"76393","SP1; ZHX2"
"76394","SP110; BAP1"
"76395","SP110; C5orf13"
"76396","SP110; CHD8"
"76397","SP110; CYP17A1"
"76398","SP110; FGF3"
"76399","SP110; FGFR2"
"76400","SP110; GHR"
"76401","SP110; MAP2"
"76402","SP110; PBX1"
"76403","SP110; PSME2"
"76404","SP110; SLC25A12"
"76405","SP110; XPO1"
"76406","SPAG5; AP3D1"
"76407","SPAG5; ARPC4"
"76408","SPAG5; CENPF"
"76409","SPAG5; FOXK2"
"76410","SPAG5; LMAN2"
"76411","SPAG5; NRAS"
"76412","SPAG5; PAFAH1B2"
"76413","SPAG5; PPP1R11"
"76414","SPAG5; PSMD13"
"76415","SPAG5; SND1"
"76416","SPAG5; SNRPG"
"76417","SPAG5; TMED9"
"76418","SPAG5; VDR"
"76419","SPAG5; ZNF3"
"76420","SPAG9; AAMP"
"76421","SPAG9; ATP2C1"
"76422","SPAG9; BPTF"
"76423","SPAG9; CHMP2A"
"76424","SPAG9; CPT1A"
"76425","SPAG9; CST6"
"76426","SPAG9; FUS"
"76427","SPAG9; GNG4"
"76428","SPAG9; HABP2"
"76429","SPAG9; HGF"
"76430","SPAG9; ITK"
"76431","SPAG9; MAML1"
"76432","SPAG9; MFAP4"
"76433","SPAG9; MMP15"
"76434","SPAG9; PSEN2"
"76435","SPAG9; RAD54L"
"76436","SPAG9; SIVA1"
"76437","SPAG9; SUPT6H"
"76438","SPAG9; ZFP36L2"
"76439","SPAG9; ZFX"
"76440","SPARC; ACOT7"
"76441","SPARC; AP1G1"
"76442","SPARC; ARSA"
"76443","SPARC; ATP5A1"
"76444","SPARC; BSG"
"76445","SPARC; CBR3"
"76446","SPARC; CHKA"
"76447","SPARC; DCT"
"76448","SPARC; DUSP5"
"76449","SPARC; DYNLL1"
"76450","SPARC; EEF2"
"76451","SPARC; F2RL1"
"76452","SPARC; FOXI1"
"76453","SPARC; GNAS"
"76454","SPARC; GSK3A"
"76455","SPARC; GTF2I"
"76456","SPARC; ID1"
"76457","SPARC; KCNB1"
"76458","SPARC; KCNQ3"
"76459","SPARC; MAX"
"76460","SPARC; MBOAT2"
"76461","SPARC; MIF"
"76462","SPARC; MRPL40"
"76463","SPARC; NDRG2"
"76464","SPARC; NDUFC1"
"76465","SPARC; NPTN"
"76466","SPARC; PDAP1"
"76467","SPARC; PEA15"
"76468","SPARC; PFKFB2"
"76469","SPARC; PGF"
"76470","SPARC; PHYHIP"
"76471","SPARC; PIK3R3"
"76472","SPARC; PIP5K1A"
"76473","SPARC; PLAUR"
"76474","SPARC; PRPF19"
"76475","SPARC; PSME3"
"76476","SPARC; RABEP1"
"76477","SPARC; RABGAP1L"
"76478","SPARC; RHOA"
"76479","SPARC; SLC43A1"
"76480","SPARC; SLC4A2"
"76481","SPARC; SNX2"
"76482","SPARC; SPRY2"
"76483","SPARC; SRM"
"76484","SPARC; STAT6"
"76485","SPARC; TCF20"
"76486","SPARC; TPP1"
"76487","SPARC; YWHAB"
"76488","SPARC; YY1"
"76489","SPARCL1; DBH"
"76490","SPCS2; AFF2"
"76491","SPCS2; AKAP7"
"76492","SPCS2; ARNTL"
"76493","SPCS2; GABBR2"
"76494","SPCS2; GOLGA4"
"76495","SPCS2; GRB2"
"76496","SPCS2; H1FX"
"76497","SPCS2; HCLS1"
"76498","SPCS2; IGFBP1"
"76499","SPCS2; MAP4K4"
"76500","SPCS2; PSMD3"
"76501","SPCS2; PTPRK"
"76502","SPCS2; SPOP"
"76503","SPCS2; SWAP70"
"76504","SPCS2; TACC3"
"76505","SPCS2; UQCRC1"
"76506","SPDEF; GPSM2"
"76507","SPDEF; LASP1"
"76508","SPDEF; NHLH2"
"76509","SPDEF; RRP9"
"76510","SPEG; ACTR1A"
"76511","SPEG; AQP1"
"76512","SPEG; BPTF"
"76513","SPEG; CACNA1D"
"76514","SPEG; CDC20"
"76515","SPEG; CDC6"
"76516","SPEG; CDKN3"
"76517","SPEG; CST3"
"76518","SPEG; ERCC3"
"76519","SPEG; ESPL1"
"76520","SPEG; ETV6"
"76521","SPEG; FGFR1"
"76522","SPEG; FMO2"
"76523","SPEG; FOXM1"
"76524","SPEG; GAPDH"
"76525","SPEG; GUCY2D"
"76526","SPEG; HGF"
"76527","SPEG; HPS1"
"76528","SPEG; HSF1"
"76529","SPEG; HSP90B1"
"76530","SPEG; IKBKAP"
"76531","SPEG; NCAPH"
"76532","SPEG; NTNG1"
"76533","SPEG; PLK4"
"76534","SPEG; RIT2"
"76535","SPEG; RUVBL2"
"76536","SPEG; SKP2"
"76537","SPEG; SLC6A14"
"76538","SPEG; SOCS1"
"76539","SPEG; SOX2"
"76540","SPEG; SRPK1"
