"","x"
"908","ACVR1C; SUV39H1"
"909","ACVR1C; TOMM40L"
"910","ACVR1C; ULK3"
"911","ACVR1C; ZFP36"
"912","ACVRL1; ADAMTS13"
"913","ACVRL1; ATG12"
"914","ACVRL1; BAP1"
"915","ACVRL1; CCDC107"
"916","ACVRL1; CHRM2"
"917","ACVRL1; COLEC10"
"918","ACVRL1; CRELD1"
"919","ACVRL1; CSNK1D"
"920","ACVRL1; CTSA"
"921","ACVRL1; DCAF8"
"922","ACVRL1; DRAP1"
"923","ACVRL1; EIF2B4"
"924","ACVRL1; GLI4"
"925","ACVRL1; GNPAT"
"926","ACVRL1; GPM6A"
"927","ACVRL1; HEXB"
"928","ACVRL1; HM13"
"929","ACVRL1; IGFALS"
"930","ACVRL1; IPO9"
"931","ACVRL1; IRF3"
"932","ACVRL1; KCNN2"
"933","ACVRL1; MEPCE"
"934","ACVRL1; NAGPA"
"935","ACVRL1; NDST3"
"936","ACVRL1; NXF3"
"937","ACVRL1; OIT3"
"938","ACVRL1; OXA1L"
"939","ACVRL1; PSMC4"
"940","ACVRL1; PTCD1"
"941","ACVRL1; RABGGTA"
"942","ACVRL1; RING1"
"943","ACVRL1; RRNAD1"
"944","ACVRL1; RXRB"
"945","ACVRL1; SLC25A3"
"946","ACVRL1; SUV39H1"
"947","ACVRL1; TOMM40L"
"948","ACVRL1; TRIM39"
"949","ACVRL1; TRMT112"
"950","ACVRL1; TSC2"
"951","ACVRL1; TTC1"
"952","ACVRL1; UROC1"
"953","ACVRL1; YIPF3"
"954","ACVRL1; ZBTB22"
"955","ACYP1; C8orf76"
"956","ACYP1; CXCL12"
"957","ACYP1; GPR182"
"958","ACYP1; IGFALS"
"959","ACYP1; IPO9"
"960","ACYP1; MEN1"
"961","ADAM15; C15orf61"
"962","ADAM15; C21orf91"
"963","ADAM15; CAMLG"
"964","ADAM15; CCBE1"
"965","ADAM15; CHCHD4"
"966","ADAM15; CLEC1B"
"967","ADAM15; COMMD5"
"968","ADAM15; COPS5"
"969","ADAM15; CRELD1"
"970","ADAM15; CXCL12"
"971","ADAM15; CXCL14"
"972","ADAM15; DBH"
"973","ADAM15; EGR2"
"974","ADAM15; EIF2B4"
"975","ADAM15; EPHA2"
"976","ADAM15; FOS"
"977","ADAM15; GPANK1"
"978","ADAM15; GPATCH3"
"979","ADAM15; GPM6A"
"980","ADAM15; IGFALS"
"981","ADAM15; IQSEC1"
"982","ADAM15; KCNN2"
"983","ADAM15; LIFR"
"984","ADAM15; MAST3"
"985","ADAM15; MEPCE"
"986","ADAM15; MRPL22"
"987","ADAM15; NKAP"
"988","ADAM15; OIT3"
"989","ADAM15; OXA1L"
"990","ADAM15; PEX2"
"991","ADAM15; POLRMT"
"992","ADAM15; PPP2R5A"
"993","ADAM15; PTH1R"
"994","ADAM15; QARS"
"995","ADAM15; RING1"
"996","ADAM15; RPUSD2"
"997","ADAM15; RXRB"
"998","ADAM15; SEMA3F"
"999","ADAM15; SHARPIN"
"1000","ADAM15; SLC25A3"
"1001","ADAM15; SNAP47"
"1002","ADAM15; TAF10"
"1003","ADAM15; TRIM39"
"1004","ADAM15; VMAC"
"1005","ADAM15; YIPF3"
"1006","ADAM15; ZBTB22"
"1007","ADAM15; ZMAT2"
"1008","ADAMTS7; ABAT"
"1009","ADAMTS7; ALDH6A1"
"1010","ADAMTS7; ARPC1A"
"1011","ADAMTS7; ARV1"
"1012","ADAMTS7; ATG12"
"1013","ADAMTS7; BAP1"
"1014","ADAMTS7; BOLA3"
"1015","ADAMTS7; C19orf25"
"1016","ADAMTS7; C21orf91"
"1017","ADAMTS7; CAMLG"
"1018","ADAMTS7; CCDC107"
"1019","ADAMTS7; CHCHD4"
"1020","ADAMTS7; CRELD1"
"1021","ADAMTS7; CTSA"
"1022","ADAMTS7; CYB5R1"
"1023","ADAMTS7; DNASE1L3"
"1024","ADAMTS7; EIF2B4"
"1025","ADAMTS7; GPANK1"
"1026","ADAMTS7; HM13"
"1027","ADAMTS7; ISCA2"
"1028","ADAMTS7; LMAN2"
"1029","ADAMTS7; MAST3"
"1030","ADAMTS7; MEPCE"
"1031","ADAMTS7; NCKIPSD"
"1032","ADAMTS7; NTPCR"
"1033","ADAMTS7; ORM1"
"1034","ADAMTS7; PEX11B"
"1035","ADAMTS7; PEX2"
"1036","ADAMTS7; PPP2R5A"
"1037","ADAMTS7; PSMC4"
"1038","ADAMTS7; PTCD1"
"1039","ADAMTS7; QARS"
"1040","ADAMTS7; RABGGTA"
"1041","ADAMTS7; RING1"
"1042","ADAMTS7; RRNAD1"
"1043","ADAMTS7; RRP1"
"1044","ADAMTS7; RXRB"
"1045","ADAMTS7; SHARPIN"
"1046","ADAMTS7; SLC26A6"
"1047","ADAMTS7; STOML1"
"1048","ADAMTS7; SUV39H1"
"1049","ADAMTS7; TMEM199"
"1050","ADAMTS7; VIPR1"
"1051","ADAMTS7; YIPF3"
"1052","ADAMTS7; ZBTB22"
"1053","ADAMTS7; ZFP1"
"1054","ADAR; AFM"
"1055","ADAR; C21orf91"
"1056","ADAR; CCDC107"
"1057","ADAR; CLEC1B"
"1058","ADAR; CLPTM1"
"1059","ADAR; CRELD1"
"1060","ADAR; CTSA"
"1061","ADAR; DACH1"
"1062","ADAR; DCN"
"1063","ADAR; EIF2B4"
"1064","ADAR; ETS2"
"1065","ADAR; LMAN2"
"1066","ADAR; MLEC"
"1067","ADAR; MRPL22"
"1068","ADAR; NAGPA"
"1069","ADAR; NCLN"
"1070","ADAR; NDRG2"
"1071","ADAR; NSMCE2"
"1072","ADAR; OXA1L"
"1073","ADAR; RPUSD2"
"1074","ADAR; SLC25A3"
"1075","ADAR; SLC26A6"
"1076","ADAR; STEAP3"
"1077","ADAR; TMEM199"
"1078","ADAR; TRMT112"
"1079","ADAR; VAC14"
"1080","ADAR; YIPF3"
"1081","ADAT2; ALDH6A1"
"1082","ADAT2; CCDC107"
"1083","ADAT2; CCDC159"
"1084","ADAT2; CRELD1"
"1085","ADAT2; DUSP6"
"1086","ADAT2; EPB41L4B"
"1087","ADAT2; EPHX2"
"1088","ADAT2; GMPPB"
"1089","ADAT2; ISCA2"
"1090","ADAT2; NCKIPSD"
"1091","ADAT2; RABGGTA"
"1092","ADAT2; RXRB"
"1093","ADAT2; TRIM39"
"1094","ADCK1; COPZ1"
"1095","ADCK1; CYP39A1"
"1096","ADCK1; DEDD"
"1097","ADCK1; DNAJB11"
"1098","ADCK1; KCNN2"
"1099","ADCK1; LCAT"
"1100","ADCK1; PTH1R"
"1101","ADCK1; SRP14"
"1102","ADCK1; UBE2Q1"
"1103","ADCK1; UROC1"
"1104","ADCK1; VPS33A"
"1105","ADCK1; ZFP36"
"1106","ADCK2; DNASE1L3"
"1107","ADCK2; METTL2B"
"1108","ADCK2; NDST3"
"1109","ADCK2; OIT3"
"1110","ADCK2; VAC14"
"1111","ADCY4; CAMLG"
"1112","ADCY4; CSNK1D"
"1113","ADCY4; CYB5R1"
"1114","ADCY4; DAP3"
"1115","ADCY4; DRAP1"
"1116","ADCY4; EIF2B4"
"1117","ADCY4; GPANK1"
"1118","ADCY4; IGFALS"
"1119","ADCY4; MASP1"
"1120","ADCY4; MEN1"
"1121","ADCY4; MEPCE"
"1122","ADCY4; PEX11B"
"1123","ADCY4; PSMC2"
"1124","ADCY4; PSMC4"
"1125","ADCY4; PTBP1"
"1126","ADCY4; RING1"
"1127","ADCY4; RRNAD1"
"1128","ADCY4; SUV39H1"
"1129","ADCY4; TAF10"
"1130","ADCY4; TOMM40L"
"1131","ADCY4; TRIM39"
"1132","ADCY4; TRMT112"
"1133","ADCY4; TYK2"
"1134","ADCY4; USF1"
"1135","ADCY4; YIPF3"
"1136","ADCY4; ZBTB22"
"1137","ADCY4; ZMAT2"
"1138","ADCY6; ABAT"
"1139","ADCY6; ALB"
"1140","ADCY6; BAP1"
"1141","ADCY6; CCBE1"
"1142","ADCY6; CDC37L1"
"1143","ADCY6; COPS5"
"1144","ADCY6; CXCL12"
"1145","ADCY6; CXorf36"
"1146","ADCY6; ECM1"
"1147","ADCY6; FOSB"
"1148","ADCY6; GMPPB"
"1149","ADCY6; GPR182"
"1150","ADCY6; IL1RAP"
"1151","ADCY6; INMT"
"1152","ADCY6; ISCA2"
"1153","ADCY6; KCNN2"
"1154","ADCY6; MOGAT2"
"1155","ADCY6; NSMCE2"
"1156","ADCY6; PLG"
"1157","ADCY6; PSMC2"
"1158","ADCY6; PTBP1"
"1159","ADCY6; PTH1R"
"1160","ADCY6; PVALB"
"1161","ADCY6; SOCS2"
"1162","ADCY6; STEAP3"
"1163","ADCY6; TMEM199"
"1164","ADCY6; TTC1"
"1165","ADCY6; VIPR1"
"1166","ADCY6; ZFP1"
"1167","ADCY6; ZFP36"
"1168","ADH1A; C1R"
"1169","ADH1A; GADD45B"
"1170","ADH1A; GPM6A"
"1171","ADH1A; MEN1"
"1172","ADH1B; ALG1"
"1173","ADH1B; C1R"
"1174","ADH1B; CSRNP1"
"1175","ADH1B; DCN"
"1176","ADH1B; FOS"
"1177","ADH1B; GADD45B"
"1178","ADH1B; KCNN2"
"1179","ADH1B; MASP1"
"1180","ADH1B; MEF2D"
"1181","ADH1B; MEN1"
"1182","ADH1B; MEPCE"
"1183","ADH1B; TRIM39"
"1184","ADH1B; ZFP36"
"1185","ADH1C; APOF"
"1186","ADH1C; BCO2"
"1187","ADH1C; CDH13"
"1188","ADH1C; DUSP6"
"1189","ADH1C; GPR137"
"1190","ADH1C; MFSD2A"
"1191","ADH1C; N4BP2L1"
"1192","ADH1C; RASGEF1B"
"1193","ADH1C; SLC25A39"
"1194","ADH1C; SLC38A2"
"1195","ADH1C; TMEM81"
"1196","ADH1C; TRMT112"
"1197","ADIPOR1; ALDH6A1"
"1198","ADIPOR1; CCBE1"
"1199","ADIPOR1; CCL23"
"1200","ADIPOR1; CHCHD4"
"1201","ADIPOR1; CLEC1B"
"1202","ADIPOR1; CLEC4M"
"1203","ADIPOR1; COPS5"
"1204","ADIPOR1; CXCL12"
"1205","ADIPOR1; DOCK6"
"1206","ADIPOR1; EHD3"
"1207","ADIPOR1; GPM6A"
"1208","ADIPOR1; GPR182"
"1209","ADIPOR1; ISCA2"
"1210","ADIPOR1; LRAT"
"1211","ADIPOR1; MARCO"
"1212","ADIPOR1; MRPL53"
"1213","ADIPOR1; NDST3"
"1214","ADIPOR1; NTF3"
"1215","ADIPOR1; OIT3"
"1216","ADIPOR1; OXA1L"
"1217","ADIPOR1; PTH1R"
"1218","ADIPOR1; QARS"
"1219","ADIPOR1; RND3"
"1220","ADIPOR1; SEMA3F"
"1221","ADIPOR1; TMEM199"
"1222","ADK; ABCB8"
"1223","ADK; ADRA2B"
"1224","ADK; BOLA3"
"1225","ADK; C1R"
"1226","ADK; CLEC4M"
"1227","ADK; CRELD1"
"1228","ADK; CSRNP1"
"1229","ADK; CXorf36"
"1230","ADK; CYP26A1"
"1231","ADK; DCN"
"1232","ADK; DHODH"
"1233","ADK; DHPS"
"1234","ADK; EHD3"
"1235","ADK; EIF2B4"
"1236","ADK; GMPPA"
"1237","ADK; GPANK1"
"1238","ADK; GPM6A"
"1239","ADK; HOGA1"
"1240","ADK; MEN1"
"1241","ADK; MEPCE"
"1242","ADK; NOMO1"
"1243","ADK; PLVAP"
"1244","ADK; RING1"
"1245","ADK; SLC25A3"
"1246","ADK; SLC26A6"
"1247","ADK; SLC35B1"
"1248","ADK; STT3A"
"1249","ADK; SUV39H1"
"1250","ADK; TRIM39"
"1251","ADK; VAC14"
"1252","ADK; ZMAT2"
"1253","ADNP; ABAT"
"1254","ADNP; ALDH6A1"
"1255","ADNP; ALDH8A1"
"1256","ADNP; ANGPTL6"
"1257","ADNP; BCO2"
"1258","ADNP; C8A"
"1259","ADNP; CCBE1"
"1260","ADNP; COL6A6"
"1261","ADNP; COLEC10"
"1262","ADNP; CPEB3"
"1263","ADNP; CRHBP"
"1264","ADNP; CXCL12"
"1265","ADNP; CXCL14"
"1266","ADNP; CXorf36"
"1267","ADNP; DBH"
"1268","ADNP; DCN"
"1269","ADNP; DNASE1L3"
"1270","ADNP; EPHA2"
"1271","ADNP; GPM6A"
"1272","ADNP; GPR137"
"1273","ADNP; GPR182"
"1274","ADNP; HM13"
"1275","ADNP; MARCO"
"1276","ADNP; MASP1"
"1277","ADNP; MAT1A"
"1278","ADNP; MCC"
"1279","ADNP; MEPCE"
"1280","ADNP; MLEC"
"1281","ADNP; MRPL53"
"1282","ADNP; NDRG2"
"1283","ADNP; NDST3"
"1284","ADNP; PALM2"
"1285","ADNP; PLG"
"1286","ADNP; PSMC2"
"1287","ADNP; SLC39A14"
"1288","ADNP; STEAP3"
"1289","ADNP; SUV39H1"
"1290","ADNP; TRIB1"
"1291","ADNP; TUBE1"
"1292","ADPRHL2; ALG8"
"1293","ADPRHL2; ARV1"
"1294","ADPRHL2; CCDC107"
"1295","ADPRHL2; CCDC159"
"1296","ADPRHL2; CXCL12"
"1297","ADPRHL2; DCN"
"1298","ADPRHL2; ECM1"
"1299","ADPRHL2; EGR2"
"1300","ADPRHL2; GADD45B"
"1301","ADPRHL2; IL1RAP"
"1302","ADPRHL2; MASP1"
"1303","ADPRHL2; MFSD2A"
"1304","ADPRHL2; MLEC"
"1305","ADPRHL2; PEX11B"
"1306","ADPRHL2; PPP2R5A"
"1307","ADPRHL2; RRNAD1"
"1308","ADPRHL2; TDO2"
"1309","ADPRHL2; TMCO1"
"1310","ADPRHL2; TMEM81"
"1311","ADPRHL2; VMAC"
"1312","ADPRHL2; YIPF3"
"1313","ADRA2B; KCNN2"
"1314","ADRM1; ADRA2B"
"1315","ADRM1; CLEC1B"
"1316","ADRM1; CSRNP1"
"1317","ADRM1; CXCL14"
"1318","ADRM1; DCN"
"1319","ADRM1; GADD45B"
"1320","ADRM1; HMGCL"
"1321","ADRM1; LRAT"
"1322","ADRM1; MT2A"
"1323","ADRM1; OIT3"
"1324","ADRM1; PLVAP"
"1325","ADRM1; RXRB"
"1326","ADRM1; STEAP3"
"1327","ADRM1; TSLP"
"1328","ADSL; ANGPTL6"
"1329","ADSL; ARV1"
"1330","ADSL; C1R"
"1331","ADSL; CCDC159"
"1332","ADSL; COLEC10"
"1333","ADSL; CXorf36"
"1334","ADSL; DCN"
"1335","ADSL; DUSP6"
"1336","ADSS; ARPC1A"
"1337","ADSS; C19orf25"
"1338","ADSS; CCBE1"
"1339","ADSS; CFP"
"1340","ADSS; CHCHD4"
"1341","ADSS; CLPTM1"
"1342","ADSS; COLEC10"
"1343","ADSS; CRELD1"
"1344","ADSS; CXCL12"
"1345","ADSS; CYB5R1"
"1346","ADSS; DHODH"
"1347","ADSS; EIF2B4"
"1348","ADSS; GADD45B"
"1349","ADSS; GPM6A"
"1350","ADSS; IQSEC1"
"1351","ADSS; MEF2D"
"1352","ADSS; MFSD2A"
"1353","ADSS; MRPL53"
"1354","ADSS; MT2A"
"1355","ADSS; N4BP2L1"
"1356","ADSS; NCLN"
"1357","ADSS; NSMCE2"
"1358","ADSS; OIT3"
"1359","ADSS; PALM2"
"1360","ADSS; PLVAP"
"1361","ADSS; PPIB"
"1362","ADSS; RASGEF1B"
"1363","ADSS; RING1"
"1364","ADSS; RPL26L1"
"1365","ADSS; SLC25A39"
"1366","ADSS; SLC38A2"
"1367","ADSS; SNAP47"
"1368","ADSS; TDO2"
"1369","ADSS; TMEM199"
"1370","ADSS; TMEM9"
"1371","ADSS; TSLP"
"1372","ADSS; TTC1"
"1373","AEN; ALDH6A1"
"1374","AEN; CRELD1"
"1375","AEN; CTSA"
"1376","AEN; EPHA2"
"1377","AEN; GADD45B"
"1378","AEN; HOGA1"
"1379","AEN; KCNN2"
"1380","AEN; NAAA"
"1381","AEN; NAGPA"
"1382","AEN; NOMO1"
"1383","AEN; NSMCE2"
"1384","AEN; PLOD3"
"1385","AEN; TMEM199"
"1386","AEN; VAC14"
"1387","AEN; ZFP36"
"1388","AFAP1L1; ABAT"
"1389","AFAP1L1; ALDH6A1"
"1390","AFAP1L1; BAP1"
"1391","AFAP1L1; CYB5R1"
"1392","AFAP1L1; DBH"
"1393","AFAP1L1; DCAF8"
"1394","AFAP1L1; EPHX2"
"1395","AFAP1L1; FOS"
"1396","AFAP1L1; IQSEC1"
"1397","AFAP1L1; MAST3"
"1398","AFAP1L1; MEPCE"
"1399","AFAP1L1; MT2A"
"1400","AFAP1L1; NAGPA"
"1401","AFAP1L1; NCKIPSD"
"1402","AFAP1L1; NDRG2"
"1403","AFAP1L1; OXA1L"
"1404","AFAP1L1; POLRMT"
"1405","AFAP1L1; RABGGTA"
"1406","AFAP1L1; RASGEF1B"
"1407","AFAP1L1; RING1"
"1408","AFAP1L1; RRNAD1"
"1409","AFAP1L1; RXRB"
"1410","AFAP1L1; SLC26A6"
"1411","AFAP1L1; ULK3"
"1412","AFAP1L1; VMAC"
"1413","AFAP1L1; ZBTB22"
"1414","AFG3L1P; C8orf76"
"1415","AFG3L1P; CAMLG"
"1416","AFG3L1P; CDC37L1"
"1417","AFG3L1P; CHCHD4"
"1418","AFG3L1P; CLEC4M"
"1419","AFG3L1P; CMC1"
"1420","AFG3L1P; CRELD1"
"1421","AFG3L1P; DCN"
"1422","AFG3L1P; IGFALS"
"1423","AFG3L1P; LRAT"
"1424","AFG3L1P; MEN1"
"1425","AFG3L1P; MEPCE"
"1426","AFG3L1P; NSMCE2"
"1427","AFG3L1P; PLVAP"
"1428","AFG3L1P; RING1"
"1429","AFG3L1P; SHARPIN"
"1430","AFG3L1P; TMEM199"
"1431","AFG3L1P; TOMM40L"
"1432","AFG3L1P; TTC1"
"1433","AFM; C8A"
"1434","AFM; MAT1A"
"1435","AFM; TTC36"
"1436","AGAP1; ABAT"
"1437","AGAP1; ALB"
"1438","AGAP1; ALDH6A1"
"1439","AGAP1; BAP1"
"1440","AGAP1; BOLA3"
"1441","AGAP1; CCBE1"
"1442","AGAP1; CHRM2"
"1443","AGAP1; COLEC10"
"1444","AGAP1; CXorf36"
"1445","AGAP1; CYHR1"
"1446","AGAP1; CYP26A1"
"1447","AGAP1; DBH"
"1448","AGAP1; FOSB"
"1449","AGAP1; GMPPB"
"1450","AGAP1; HAO1"
"1451","AGAP1; IMMP1L"
"1452","AGAP1; MASP1"
"1453","AGAP1; MOGAT2"
"1454","AGAP1; RNF125"
"1455","AGAP1; SLC25A39"
"1456","AGAP1; STEAP3"
"1457","AGAP1; TAZ"
"1458","AGAP1; TDO2"
"1459","AGAP1; TMEM9"
"1460","AGAP3; ANGPTL6"
"1461","AGAP3; ARV1"
"1462","AGAP3; C15orf61"
"1463","AGAP3; C1R"
"1464","AGAP3; CCBE1"
"1465","AGAP3; CCL23"
"1466","AGAP3; CMC1"
"1467","AGAP3; COL6A6"
"1468","AGAP3; CXCL12"
"1469","AGAP3; DBH"
"1470","AGAP3; DCN"
"1471","AGAP3; DUSP6"
"1472","AGAP3; EPB41L4B"
"1473","AGAP3; FOSB"
"1474","AGAP3; HMGCL"
"1475","AGAP3; ISCA2"
"1476","AGAP3; LIFR"
"1477","AGAP3; MASP1"
"1478","AGAP3; MAST3"
"1479","AGAP3; METTL2B"
"1480","AGAP3; NTF3"
"1481","AGAP3; OXA1L"
"1482","AGAP3; PLVAP"
"1483","AGAP3; PPP2R5A"
"1484","AGAP3; SLC25A3"
"1485","AGAP3; SLC38A2"
"1486","AGAP3; TMEM9"
"1487","AGAP3; VMAC"
"1488","AGBL5; ABAT"
"1489","AGBL5; ALB"
"1490","AGBL5; ALDH6A1"
"1491","AGBL5; BOLA3"
"1492","AGBL5; CCBE1"
"1493","AGBL5; CHCHD4"
"1494","AGBL5; CHRM2"
"1495","AGBL5; CLEC1B"
"1496","AGBL5; COLEC10"
"1497","AGBL5; CSNK1D"
"1498","AGBL5; DBH"
"1499","AGBL5; DCN"
"1500","AGBL5; DUSP6"
"1501","AGBL5; EGR1"
"1502","AGBL5; EHD3"
"1503","AGBL5; EIF2B4"
"1504","AGBL5; EPHA2"
"1505","AGBL5; FOSB"
"1506","AGBL5; GPR182"
"1507","AGBL5; HMGCL"
"1508","AGBL5; IL1RAP"
"1509","AGBL5; IMMP1L"
"1510","AGBL5; LIFR"
"1511","AGBL5; LRAT"
"1512","AGBL5; MARCO"
"1513","AGBL5; MAT1A"
"1514","AGBL5; METTL2B"
"1515","AGBL5; MOGAT2"
"1516","AGBL5; MRPL53"
"1517","AGBL5; PALM2"
"1518","AGBL5; PHLDA1"
"1519","AGBL5; PTBP1"
"1520","AGBL5; RING1"
"1521","AGBL5; RRP1"
"1522","AGBL5; SLC39A14"
"1523","AGBL5; STEAP3"
"1524","AGBL5; VIPR1"
"1525","AGFG1; ADAMTS13"
"1526","AGFG1; CCBE1"
"1527","AGFG1; CCDC107"
"1528","AGFG1; COLEC10"
"1529","AGFG1; CRHBP"
"1530","AGFG1; CYP2B6"
"1531","AGFG1; DCN"
"1532","AGFG1; EIF2B4"
"1533","AGFG1; HM13"
"1534","AGFG1; IGFALS"
"1535","AGFG1; IL1RL1"
"1536","AGFG1; IRF3"
"1537","AGFG1; LMAN2"
"1538","AGFG1; LMNA"
"1539","AGFG1; MAG"
"1540","AGFG1; MASP1"
"1541","AGFG1; MEPCE"
"1542","AGFG1; MLEC"
"1543","AGFG1; PALM2"
"1544","AGFG1; PLVAP"
"1545","AGFG1; POLR2K"
"1546","AGFG1; PSMC4"
"1547","AGFG1; RRP1"
"1548","AGFG1; SLC38A2"
"1549","AGFG1; SUV39H1"
"1550","AGFG1; TRIB1"
"1551","AGGF1; ACSM5"
"1552","AGGF1; ADAMTS13"
"1553","AGGF1; ADRA2B"
"1554","AGGF1; CCBE1"
"1555","AGGF1; CXCL12"
"1556","AGGF1; DRAP1"
"1557","AGGF1; LIFR"
"1558","AGGF1; MRPL53"
"1559","AGGF1; NDST3"
"1560","AGGF1; NSMCE2"
"1561","AGGF1; OXA1L"
"1562","AGGF1; QARS"
"1563","AGGF1; VIPR1"
"1564","AGK; C15orf61"
"1565","AGK; CCDC159"
"1566","AGK; CRELD1"
"1567","AGK; DCN"
"1568","AGK; IGFALS"
"1569","AGK; KCNN2"
"1570","AGK; KEAP1"
"1571","AGK; MFSD2A"
"1572","AGK; MRPL22"
"1573","AGK; NSMCE2"
"1574","AGK; PXMP4"
"1575","AGK; TMEM81"
"1576","AGK; TTC1"
"1577","AGL; ATG12"
"1578","AGL; BAP1"
"1579","AGL; CDC37L1"
"1580","AGL; CSNK1D"
"1581","AGL; CYP26A1"
"1582","AGL; CYP2B6"
"1583","AGL; DUSP6"
"1584","AGL; EGR2"
"1585","AGL; GMPPB"
"1586","AGL; HEXB"
"1587","AGL; HMGCL"
"1588","AGL; KEAP1"
"1589","AGL; MEPCE"
"1590","AGL; MT2A"
"1591","AGL; NTF3"
"1592","AGL; RXRB"
"1593","AGL; ULK3"
"1594","AGL; ZFP36"
"1595","AGPAT1; ABCB8"
"1596","AGPAT1; AFM"
"1597","AGPAT1; ALDH8A1"
"1598","AGPAT1; ALG1"
"1599","AGPAT1; CCBE1"
"1600","AGPAT1; CCDC107"
"1601","AGPAT1; CCL23"
"1602","AGPAT1; CDC37L1"
"1603","AGPAT1; CHRM2"
"1604","AGPAT1; CLEC1B"
"1605","AGPAT1; COPS5"
"1606","AGPAT1; CPSF1"
"1607","AGPAT1; CRHBP"
"1608","AGPAT1; CXCL12"
"1609","AGPAT1; CXorf36"
"1610","AGPAT1; DACH1"
"1611","AGPAT1; DBH"
"1612","AGPAT1; DCN"
"1613","AGPAT1; DNASE1L3"
"1614","AGPAT1; DRAP1"
"1615","AGPAT1; EPB41L4B"
"1616","AGPAT1; GLI4"
"1617","AGPAT1; GPM6A"
"1618","AGPAT1; HM13"
"1619","AGPAT1; HSPA4"
"1620","AGPAT1; IL1RAP"
"1621","AGPAT1; INMT"
"1622","AGPAT1; LMAN2"
"1623","AGPAT1; LRAT"
"1624","AGPAT1; MASP1"
"1625","AGPAT1; MRPL53"
"1626","AGPAT1; NAA20"
"1627","AGPAT1; NCKIPSD"
"1628","AGPAT1; OXA1L"
"1629","AGPAT1; PBLD"
"1630","AGPAT1; POLR2K"
"1631","AGPAT1; PPIB"
"1632","AGPAT1; PTH1R"
"1633","AGPAT1; RPL26L1"
"1634","AGPAT1; RPUSD2"
"1635","AGPAT1; SKP1"
"1636","AGPAT1; STOML1"
"1637","AGPAT1; STX10"
"1638","AGPAT1; TAF10"
"1639","AGPAT1; TDO2"
"1640","AGPAT1; TMED9"
"1641","AGPAT1; TTC1"
"1642","AGPAT1; TUBE1"
"1643","AGPAT1; UROC1"
"1644","AGPAT1; VIPR1"
"1645","AGTR1; APOF"
"1646","AGTR1; C15orf61"
"1647","AGTR1; CLPTM1"
"1648","AGTR1; CSNK1D"
"1649","AGTR1; FGB"
"1650","AGTR1; GPATCH3"
"1651","AGTR1; N4BP2L1"
"1652","AGTR1; PHLDA1"
"1653","AGTR1; RASGEF1B"
"1654","AGTR1; SOCS2"
"1655","AGTR1; ZBTB22"
"1656","AGXT2; IL1RN"
"1657","AGXT2; TSLP"
"1658","AHCTF1; ARPC1A"
"1659","AHCTF1; CHRM2"
"1660","AHCTF1; CMC1"
"1661","AHCTF1; DNASE1L3"
"1662","AHCTF1; DUSP6"
"1663","AHCTF1; EPHA2"
"1664","AHCTF1; GPM6A"
"1665","AHCTF1; IMMP1L"
"1666","AHCTF1; MCC"
"1667","AHCTF1; MLEC"
"1668","AHCTF1; NDST3"
"1669","AHCTF1; PALM2"
"1670","AHCTF1; PEX11B"
"1671","AHCTF1; PHLDA1"
"1672","AHCTF1; RND3"
"1673","AHCTF1; RRNAD1"
"1674","AHCTF1; SLC25A39"
"1675","AHCTF1; SLC39A14"
"1676","AHCTF1; STOML1"
"1677","AHCTF1; SUV39H1"
"1678","AHCTF1; TDO2"
"1679","AHCTF1; TRMT112"
"1680","AHCTF1; TSLP"
"1681","AHCTF1; ZBTB22"
"1682","AIDA; ABAT"
"1683","AIDA; ADCK1"
"1684","AIDA; ALDH6A1"
"1685","AIDA; BCO2"
"1686","AIDA; CALR"
"1687","AIDA; CCBE1"
"1688","AIDA; CHCHD4"
"1689","AIDA; CHRM2"
"1690","AIDA; COLEC10"
"1691","AIDA; CRELD1"
"1692","AIDA; CRHBP"
"1693","AIDA; CXCL14"
"1694","AIDA; DCN"
"1695","AIDA; GPATCH3"
"1696","AIDA; IL1RAP"
"1697","AIDA; INMT"
"1698","AIDA; ISCA2"
"1699","AIDA; LMAN2"
"1700","AIDA; MASP1"
"1701","AIDA; MFSD2A"
"1702","AIDA; MOGAT2"
"1703","AIDA; NCKIPSD"
"1704","AIDA; OXA1L"
"1705","AIDA; PSMC4"
"1706","AIDA; RABGGTA"
"1707","AIDA; RPUSD2"
"1708","AIDA; SLC25A3"
"1709","AIDA; SLC26A6"
"1710","AIDA; TMEM9"
"1711","AIMP1; ACSM5"
"1712","AIMP1; CCBE1"
"1713","AIMP1; CCDC159"
"1714","AIMP1; CRHBP"
"1715","AIMP1; CTSA"
"1716","AIMP1; CXCL14"
"1717","AIMP1; DCN"
"1718","AIMP1; DOCK6"
"1719","AIMP1; INMT"
"1720","AIMP1; LIFR"
"1721","AIMP1; MASP1"
"1722","AIMP1; MEPCE"
"1723","AIMP1; MPV17L2"
"1724","AIMP1; NDRG2"
"1725","AIMP1; PPP2R5A"
"1726","AIMP1; PSMC4"
"1727","AIMP1; RND3"
"1728","AIMP1; TOMM40L"
"1729","AIMP2; ALG3"
"1730","AIMP2; C19orf25"
"1731","AIMP2; C8orf76"
"1732","AIMP2; CCBE1"
"1733","AIMP2; CCDC107"
"1734","AIMP2; CLEC1B"
"1735","AIMP2; CTSA"
"1736","AIMP2; DACH1"
